1.2252633679658174,0.02339607,0,0.0,0.02789079895312898,1.621884724348178
0.13693385012447834,0.02339607,0,0.0,0.02789079895312898,0.5019123792128173
0.06579562984406948,0.02339607,0,0.0,0.02789079895312898,0.3915442899478134
0.04326547458767891,0.02339607,0,0.0,0.02789079895312898,0.2411776099147857
0.025827253237366676,0.02339607,0,0.0,0.02789079895312898,0.10545659058812307
0.02447245977818966,0.022968723,0,0.0,0.16752575046906715,0.23048469271345456
0.02310602515935898,0.022867376,0,0.0,0.17844219064985037,0.19096394339908446
0.02300236523151398,0.022867376,0,0.0,0.17844219064985037,0.20909488179072672
0.02293424718081951,0.022865659,0,0.0,0.18211997458667417,0.18950972436624003
0.022878608852624892,0.022863142,0,0.0,0.18920169011510007,0.18617924745512732
